"nodeID","nodeLabel","latitude","longitude","country_name","country_ISO3"
"1","Tralee",52.2719879999999,-9.6988820000002,"Ireland","IRL"
"4","Farranfore",52.1751059999998,-9.55242300000018,"Ireland","IRL"
"7","Westport",53.7968904999998,-9.5112455000002,"Ireland","IRL"
"8","Killarney",52.0693289999998,-9.5059650000002,"Ireland","IRL"
"23","Castlebar",53.8473074999998,-9.28942600000019,"Ireland","IRL"
"24",,53.8449784999998,-9.27341000000018,"Ireland","IRL"
"26","Rathmore",52.0863329999999,-9.21692200000018,"Ireland","IRL"
"29","Manulla Junction",53.8270974999998,-9.20052050000018,"Ireland","IRL"
"30",,53.8249244999998,-9.19966300000019,"Ireland","IRL"
"33",,53.8193929999998,-9.18058100000019,"Ireland","IRL"
"36","Ballina",54.1130524999998,-9.15926050000019,"Ireland","IRL"
"39","Foxford",53.9823279999998,-9.1366635000002,"Ireland","IRL"
"42","Millstreet",52.0774554999998,-9.0711685000002,"Ireland","IRL"
"44","Galway",53.2741204999998,-9.04809400000019,"Ireland","IRL"
"60","Banteer",52.1295664999998,-8.89398600000018,"Ireland","IRL"
"72","Ballyhaunis",53.7611044999998,-8.75923950000018,"Ireland","IRL"
"85",,52.1231039999998,-8.66709500000019,"Ireland","IRL"
"88",,52.1207579999999,-8.66395200000019,"Ireland","IRL"
"89",,52.1237869999999,-8.66375150000019,"Ireland","IRL"
"90",,52.1305999999998,-8.66302950000019,"Ireland","IRL"
"91","Mallow",52.1359824999998,-8.66245900000018,"Ireland","IRL"
"93","Charleville",52.3397994999998,-8.66101850000018,"Ireland","IRL"
"96","Attymon",53.3234739999998,-8.6066955000002,"Ireland","IRL"
"112","Ballymote",54.0879699999998,-8.52078700000018,"Ireland","IRL"
"129","Castleconnell",52.6919364999998,-8.5012930000002,"Ireland","IRL"
"139","Collooney",54.1863329999998,-8.4941815000002,"Ireland","IRL"
"142","Castlerea",53.7656729999999,-8.48873650000019,"Ireland","IRL"
"144","Sligo",54.2712324999998,-8.48738500000019,"Ireland","IRL"
"147","Woodlawn",53.3427949999999,-8.47379700000019,"Ireland","IRL"
"155","Cork",51.9025229999998,-8.4537085000002,"Ireland","IRL"
"158","Birdhill",52.7661514999998,-8.4420940000002,"Ireland","IRL"
"183","Boyle",53.9644169999998,-8.3005125000002,"Ireland","IRL"
"193","Ballinasloe",53.3362619999998,-8.23918600000019,"Ireland","IRL"
"198","Roscommon",53.6290974999998,-8.21150300000019,"Ireland","IRL"
"202","Limerick Junction",52.4974709999998,-8.20445750000019,"Ireland","IRL"
"205","Nenagh",52.8599079999998,-8.19536000000019,"Ireland","IRL"
"206",,52.5091324999999,-8.19440450000019,"Ireland","IRL"
"207",,52.5056764999999,-8.19343550000019,"Ireland","IRL"
"210",,52.4912644999998,-8.18939400000019,"Ireland","IRL"
"211",,52.5096589999998,-8.18808850000019,"Ireland","IRL"
"219","Tipperary",52.4700949999998,-8.17123050000018,"Ireland","IRL"
"231","Carrick-on-Shannon",53.9385619999998,-8.10370750000018,"Ireland","IRL"
"247","Cloghjordan",52.9365154999998,-8.0230780000002,"Ireland","IRL"
"256",,53.4295464999998,-7.94969750000018,"Ireland","IRL"
"257",,53.4268734999998,-7.94697100000019,"Ireland","IRL"
"259",,53.4280244999999,-7.94112650000019,"Ireland","IRL"
"267",,53.4261819999998,-7.93435150000019,"Ireland","IRL"
"273","Caher",52.3757459999999,-7.9211410000002,"Ireland","IRL"
"276","Dromod",53.8587774999998,-7.91605700000019,"Ireland","IRL"
"296","Thurles",52.6772309999998,-7.82190300000019,"Ireland","IRL"
"307","Templemore",52.7971144999999,-7.79772500000018,"Ireland","IRL"
"308","Roscrea",52.9606969999998,-7.79506900000018,"Ireland","IRL"
"309","Longford",53.7255174999999,-7.7903120000002,"Ireland","IRL"
"329","Clonmel",52.3618544999999,-7.68737900000019,"Ireland","IRL"
"341","Clara",53.3336859999998,-7.62051250000019,"Ireland","IRL"
"346","Ballybrophy",52.8981884999998,-7.60751250000018,"Ireland","IRL"
"348",,52.9011344999998,-7.5994335000002,"Ireland","IRL"
"350",,52.9047009999998,-7.59821150000019,"Ireland","IRL"
"351","Edgeworthstown",53.6866034999998,-7.59155900000019,"Ireland","IRL"
"354",,52.9107894999999,-7.57351450000019,"Ireland","IRL"
"361","Tullamore",53.2697589999999,-7.4993240000002,"Ireland","IRL"
"376","Carrick-on-Suir",52.3478394999998,-7.4027040000002,"Ireland","IRL"
"387","Mullingar",53.5216879999998,-7.33890300000019,"Ireland","IRL"
"397","Portlaoise",53.0356379999998,-7.30400550000019,"Ireland","IRL"
"406","Kilkenny",52.6525809999998,-7.2268905000002,"Ireland","IRL"
"409",,52.6470184999998,-7.21902200000019,"Ireland","IRL"
"417",,53.1380844999998,-7.2020220000002,"Ireland","IRL"
"418","Portarlington",53.1535764999998,-7.20118300000019,"Ireland","IRL"
"420",,52.6378364999998,-7.19772600000019,"Ireland","IRL"
"425",,52.6344259999998,-7.18982250000019,"Ireland","IRL"
"426",,53.1447599999998,-7.18832350000019,"Ireland","IRL"
"427",,52.6362534999998,-7.18760950000018,"Ireland","IRL"
"431",,53.1457824999999,-7.17931000000019,"Ireland","IRL"
"441","Thomastown",52.5133704999998,-7.15434450000018,"Ireland","IRL"
"451",,52.2849809999998,-7.1405695000002,"Ireland","IRL"
"453",,52.2868154999998,-7.1343765000002,"Ireland","IRL"
"454",,52.2832869999998,-7.1335900000002,"Ireland","IRL"
"455",,52.2726899999998,-7.12982050000019,"Ireland","IRL"
